MAC;SSID;AuthMode;FirstSeen;Channel;Frequency;RSSI;CurrentLatitude;CurrentLongitude;AltitudeMeters;AccuracyMeters;RCOIs;MfgrId;Type
7c:2f:77:14:75:1e;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-89;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6e:58:60:ae:35:8f;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6a:fa:92:0c:be:18;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-71;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6a:fa:92:0c:be:18;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-65;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
8c:ce:fd:75:6a:28;Xiaomi Band 8 Active 6A28;"Uncategorized;10";2024-10-03 12:47:43;;7936;-65;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
71:09:bf:a3:26:99;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-77;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7f:85:49:8d:44:b8;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-85;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5a:e2:db:f6:4e:d6;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-84;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7c:2f:77:14:75:1e;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-80;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
d0:76:8e:a9:2e:e0;Bluetooth Audio;"null;10";2024-10-03 12:47:43;;1028;-94;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
48:01:8e:f3:19:62;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-68;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6c:9f:f0:37:2e:4c;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
76:17:db:6d:ec:c0;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-67;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
41:b7:99:c3:de:dc;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-75;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4f:24:ae:cf:9a:ba;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-81;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
61:29:a7:45:eb:73;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-85;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
40:d3:a7:b8:bc:b0;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
59:90:63:3b:af:c7;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
50:5e:49:ea:20:28;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
49:2b:8c:cc:d4:58;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
51:49:11:10:66:6e;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-89;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
63:e6:f8:bf:d1:5d;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
58:5d:c0:40:f8:41;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-80;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
71:f3:80:a9:17:bf;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-87;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
72:14:5b:ff:21:c4;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
75:a0:45:43:a9:ef;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-81;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4f:08:d7:6c:16:1e;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-90;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
76:4f:be:40:37:d0;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-79;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6d:f8:5b:42:a1:3d;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-81;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
67:ec:c5:ff:48:e4;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-71;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
40:4d:af:af:00:34;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6c:9f:f0:37:2e:4c;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-85;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
32:61:56:63:c8:3d;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
42:7b:ad:6f:1f:5d;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-84;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
68:b1:60:1f:84:5b;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-76;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
59:8b:7d:73:94:a5;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-80;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5f:e2:8a:df:01:89;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
78:d2:a8:b6:a5:24;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-85;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
59:7d:39:16:d9:f9;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
56:6c:3d:30:5c:49;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-73;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
69:0c:f3:68:1b:e2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
46:6e:60:ee:3a:c2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5a:b2:9c:c4:82:bc;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
76:b2:71:55:f7:30;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-87;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
40:6b:2d:f5:fd:53;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-84;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
cd:7b:94:52:44:7d;LE_UNKNOWN;"Uncategorized;10";2024-10-03 12:47:43;;7936;-84;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
54:7c:ac:a8:39:56;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
53:e6:25:3b:a7:d6;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-71;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
58:11:8a:24:eb:85;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-87;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
73:51:3b:c6:cf:e3;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
68:df:d1:c9:7d:d1;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5f:2c:bf:72:b9:06;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-90;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
79:7f:50:af:31:fb;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
75:bc:d6:99:2e:f3;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-90;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
46:1c:06:a2:ef:b7;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-70;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6b:bf:f5:fc:b7:70;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-87;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
64:87:a5:44:97:23;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5a:b2:9c:c4:82:bc;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-74;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6a:0a:3a:ae:9d:92;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
48:01:8e:f3:19:62;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-63;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
67:da:84:cf:20:14;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4c:bc:ff:1e:e4:67;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
66:1b:03:79:53:4a;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-73;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
69:30:8d:62:7b:4b;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-87;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
43:d6:90:71:a1:80;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-93;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5a:b2:9c:c4:82:bc;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-69;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
64:01:a6:d7:10:b1;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-89;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
74:f7:67:36:86:1c;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-84;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
54:f2:ce:84:8b:dc;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
0b:dd:c7:dd:22:64;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-67;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6c:a6:a3:c2:3f:5d;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-60;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4f:b6:ac:e0:62:1b;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-67;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
75:e7:66:25:84:f1;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-57;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
54:ec:c1:cc:e8:78;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-81;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7b:23:69:cc:39:7c;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-89;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
66:1b:03:79:53:4a;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-68;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
72:04:79:b1:cd:1c;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-87;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
79:27:ff:da:30:c1;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
53:e6:25:3b:a7:d6;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-64;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
64:01:a6:d7:10:b1;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-82;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
96:ca:bc:02:38:33;Talie Iphone 6;[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC];2024-10-03 12:47:43;44;5220;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;WIFI
4e:f7:0d:83:f7:2f;;[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC];2024-10-03 12:47:43;6;2437;-79;46.20860210622572;6.119453889199963;650.9218017464993;192;;;WIFI
a8:5b:f7:2b:d8:40;;[WPA2-EAP/SHA1+FT/EAP-CCMP][RSN-EAP/SHA1+FT/EAP-CCMP][ESS];2024-10-03 12:47:43;11;2462;-61;46.20860210622572;6.119453889199963;650.9218017464993;192;;;WIFI
6c:c4:9f:95:39:e2;HES-GUEST;[ESS];2024-10-03 12:47:43;11;2462;-85;46.20860210622572;6.119453889199963;650.9218017464993;192;;;WIFI
6c:c4:9f:95:39:e1;eduroam;[WPA2-EAP/SHA1+FT/EAP-CCMP][RSN-EAP/SHA1+FT/EAP-CCMP][ESS];2024-10-03 12:47:43;11;2462;-85;46.20860210622572;6.119453889199963;650.9218017464993;192;;;WIFI
6c:c4:9f:95:39:e0;;[WPA2-EAP/SHA1+FT/EAP-CCMP][RSN-EAP/SHA1+FT/EAP-CCMP][ESS];2024-10-03 12:47:43;11;2462;-85;46.20860210622572;6.119453889199963;650.9218017464993;192;;;WIFI
44:99:1b:13:2b:77;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-81;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
61:c0:cc:68:9b:f7;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-84;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5c:ce:62:21:d1:08;apple;"Uncategorized;10";2024-10-03 12:47:43;;7936;-78;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
67:a4:ba:55:ba:e0;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-94;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
75:68:79:50:1e:31;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-94;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
14:3f:a6:da:db:0b;LE_WH-1000XM3;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5c:29:6e:0d:86:bd;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-94;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6d:13:1d:82:89:81;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-93;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4c:ec:50:ce:17:4f;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7a:cc:8f:07:81:15;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-93;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6d:e0:7d:d5:02:c8;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-89;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5c:d7:cc:68:9f:78;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-68;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
42:55:be:c2:f6:d7;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-78;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
61:66:69:96:89:92;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6c:96:88:69:6f:b2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-75;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
71:76:fb:57:91:5b;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-77;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
66:4a:48:34:5b:e2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-52;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
61:66:69:96:89:92;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-84;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
55:0b:de:28:1a:d2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-90;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6f:a3:b4:f7:17:ff;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7f:b0:e4:49:c8:b6;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
69:37:13:c0:2f:ca;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-89;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
58:ca:90:be:8f:47;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-90;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6b:5a:26:c2:50:ad;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-79;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7f:85:49:8d:44:b8;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-80;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
55:28:97:db:20:51;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
53:8a:d8:6f:7d:07;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7f:eb:8a:84:a8:0d;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
68:26:b5:8a:79:b2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-81;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7c:ea:0c:14:17:b2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-95;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
61:07:04:f8:96:c1;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4f:f7:35:bb:45:7d;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
68:26:b5:8a:79:b2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-72;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
67:05:68:17:04:59;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4f:cc:1e:20:51:cf;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
40:cd:94:00:38:8f;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5c:ce:62:21:d1:08;apple;"Uncategorized;10";2024-10-03 12:47:43;;7936;-72;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5c:fe:f7:34:01:44;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-94;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4a:14:c5:b3:d2:92;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-90;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
47:19:63:d3:71:86;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-91;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6e:f0:c1:e4:93:8b;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
40:b0:20:de:c5:a3;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-80;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
68:26:b5:8a:79:b2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-66;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5c:fe:f7:34:01:44;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
51:4a:be:1c:70:5b;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6f:a3:b4:f7:17:ff;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-80;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
48:01:8e:f3:19:62;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-57;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4f:cc:1e:20:51:cf;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-84;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5b:26:34:28:de:65;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-94;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
66:4a:48:34:5b:e2;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-47;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5c:29:6e:0d:86:bd;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-88;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
3c:24:8a:dd:6d:00;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-62;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
40:6b:2d:f5:fd:53;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-78;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
58:11:8a:24:eb:85;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-80;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
b0:1f:8c:06:d9:e1;eduroam;[WPA2-EAP/SHA1+FT/EAP-CCMP][RSN-EAP/SHA1+FT/EAP-CCMP][ESS];2024-10-03 12:47:43;6;2437;-77;46.20860210622572;6.119453889199963;650.9218017464993;192;;;WIFI
7b:2c:39:14:96:90;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6d:e2:5b:d1:72:d1;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7f:85:49:8d:44:b8;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-71;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
43:fa:1f:70:1a:9d;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-87;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
b0:1f:8c:06:d9:e2;HES-GUEST;[ESS];2024-10-03 12:47:43;6;2437;-77;46.20860210622572;6.119453889199963;650.9218017464993;192;;;WIFI
67:1e:ed:b8:bc:56;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-89;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
48:2c:ab:07:fa:f0;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
56:99:d9:a1:87:c9;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4f:b6:ac:e0:62:1b;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-59;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
40:cd:94:00:38:8f;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
52:02:f7:e3:71:de;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-56;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
5c:ce:62:21:d1:08;apple;"Uncategorized;10";2024-10-03 12:47:43;;7936;-64;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
42:c6:78:41:ef:26;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4a:14:c5:b3:d2:92;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-80;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6d:e2:5b:d1:72:d1;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-85;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
6e:f0:c1:e4:93:8b;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-83;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
7f:81:e3:38:5f:33;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-81;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
79:46:54:42:0e:49;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-71;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
50:86:a7:2a:fa:f7;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-92;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
40:b0:20:de:c5:a3;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-74;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
4f:55:96:9d:ed:b0;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-76;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
75:81:90:c0:25:f7;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
62:c9:4b:26:b4:1a;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-86;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
55:f8:a6:1b:3a:a0;;"Uncategorized;10";2024-10-03 12:47:43;;7936;-89;46.20860210622572;6.119453889199963;650.9218017464993;192;;;BT
